coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2010[Zn][bnn]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Th][nan]3[ASR]4,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Th
2008[Cu][nbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2019[CuSi][sql]2[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)[Si]([Si](c1ccc(cc1)C(=O)[O-])(C)C)(C)C,0,0,0,0,0,0,0,0,0,0,0,CuSi
2010[Cd][nuc]3[ASR]4,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
0000[Co][nan]3[ASR]4,[<missing>].c1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccccc1)C=C3)[N]2,0,0,2,0,0,9,0,2,0,0,0,Co
0000[Ag][sql]2[ASR]1,O=C(NCc1cccnc1)C=CC(=O)NCc1cccnc1.[<missing>],0,0,2,0,0,1,0,0,0,0,2,Ag
0000[Co][bpq]3[ASR]1,O=C1N([C]2C=NN=C2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)C1=C[N]N=C1.[<missing>].[O],0,0,0,0,0,1,0,0,1,0,4,Co
0000[Co][nan]3[ASR]11,[<missing>].n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2,0,0,4,0,0,9,0,2,0,0,0,Co
0000[Co][nan]3[ASR]14,[<missing>].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O],0,0,0,0,0,0,0,0,0,0,0,Co
0000[Cu][eea]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1ccc2c(c1)cccn2)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cu
0000[Cu][tbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
0000[Cu][tbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
0000[Eu][tsi]3[ASR]1,O=C1N[N]C(=O)C=C1.[<missing>],0,0,0,0,0,1,0,0,0,0,2,Eu
0000[Fe][acs]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
0000[Mn][nbo]3[ASR]1,O=C(c1ccc(cc1)c1ccncc1)[CH]C(=O)C(F)(F)F.[<missing>],0,0,1,0,3,0,0,0,0,2,0,Mn
0000[Mn][tfz]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(o1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Mn
0000[Ni][dia]3[ASR]1,O=Cc1cc(ccc1c1ccncc1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Ni
0000[Ni][pcu]3[ASR]2,[<missing>].c1ncn(c1)CCn1cncc1,0,0,4,0,0,0,0,0,0,0,0,Ni
0000[Zn][dia]3[ASR]1,O=Cc1cc(ccc1c1ccncc1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
0000[Zn][rtl]3[ASR]3,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
1998[Cu][cds]3[ASR]1,[<missing>].n1ccc(cc1)CCc1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Cu
1999[Ag][ths]3[ASR]1,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)(c1ccc(cc1)C#N)O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Ag
1999[Cu][pts]3[ASR]1,N#Cc1cc(C#N)c(cc1C#N)C#N.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Cu
1999[Zn][pcu]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2000[Cu][pts]3[ASR]1,[<missing>][Cu].[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2001[Cd][lvt]3[ASR]1,Cl[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0,0,0,1,0,0,0,0,0,0,Cd
2001[Co][dia]3[ASR]2,[<missing>][OH2][Co].[O-]C(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,Co
2001[Co][nan]3[ASR]1,O.[<missing>].[O-]C(=O)CCC(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Co
2001[Cu][kdd]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cu
2001[Zn][nia]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2002[Cu][kdd]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cu
2002[Zn][nan]3[ASR]1,O1[<missing>]2[O]1O2.[O-]C(=O)CP(=O)([O])[O].[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2003[Co][nan]3[ASR]3,O=C1C(=O)C(=O)C1=O.[<missing>].[OH],0,0,0,0,0,0,0,0,0,4,0,Co
2003[Cu][kdd]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cu
2003[Mn][dia]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2003[V][sea]3[ASR]1,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2003[Zn][llj]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][OH][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2003[Zn][nan]3[ASR]5,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[<missing>][OH]([Zn][OH]([Zn])[Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2003[Zn][pts]3[ASR]1,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2004[Ag][gis]3[ASR]1,Nn1c(nnc1c1cccnc1)c1cccnc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Ag
2004[Ag][gis]3[ASR]2,Nn1c(nnc1c1cccnc1)c1cccnc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Ag
2004[Ag][pts]3[ASR]3,[<missing>].n1ccc(cc1)c1sc(c(c1c1ccncc1)c1ccncc1)c1ccncc1,0,0,4,0,0,0,0,0,0,0,0,Ag
2004[Cu][pts]3[ASR]1,[<missing>].n1ccc(cc1)c1sc(c(c1c1ccncc1)c1ccncc1)c1ccncc1,0,0,4,0,0,0,0,0,0,0,0,Cu
2004[Mn][dia]3[ASR]4,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2004[Mn][dia]3[ASR]6,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2005[Co][dia]3[ASR]6,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2005[Co][nan]3[ASR]4,O=C1C(=O)C(=O)C1=O.[<missing>].[OH],0,0,0,0,0,0,0,0,0,4,0,Co
2005[Co][nan]3[ASR]6,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2005[Co][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2005[Cu][pts]3[ASR]1,[<missing>].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2005[Fe][dia]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2005[Sc][nan]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2005[Zn][pcu]3[ASR]5,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2005[Zn][pcu]3[ASR]7,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2006[Ag][mog]3[ASR]1,CC1=NC=C[N]1.[<missing>][Ag],0,0,0,0,0,1,0,0,0,0,0,Ag
2006[Ag][nan]3[ASR]4,CC1=C(C(=N[N]1)C)C1=C(C)N=N[C]1C.CC1=NN=C([C]1[C]1C(=NN=C1C)C)C.CC1=N[N]C(=C1C1=C(C)[N]N=C1C)C.CC1=N[N]C(=C1[C]1C(=NN=C1C)C)C.C[C]1N=NC(=C1C1=C(C)N=N[C]1C)C.C[C]1N=NC(=C1[C]1C(=NN=C1C)C)C.[<missing>][Ag],0,0,0,0,0,8,0,0,0,0,0,Ag
2006[Bi][eca]3[ASR]1,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Bi
2006[Co][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2006[Co][flu]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,Co
2006[Co][rob]3[ASR]1,[<missing>].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],0,0,2,0,0,0,0,0,0,0,0,Co
2006[Co][sod]3[ASR]1,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Co
2006[Cu][hxg]3[ASR]1,[<missing>]1[O]23[O]1([Cu]2)[Cu]3.[N]1C=NN=C1,0,0,0,0,0,0,0,0,0,0,0,Cu
2006[Er][nan]3[ASR]3,[<missing>].[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Er
2006[In][qtz]3[ASR]1,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2006[Mg][dia]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2006[Mg][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2006[Mg][dia]3[ASR]6,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2006[Mn][dia]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2006[Mn][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2006[V][bpq]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2006[Y][nan]3[ASR]2,[O-]C(=O)c1cncc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Y
2006[Zn][dia]3[ASR]6,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2006[Zn][pcu]3[ASR]9,[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2007[Ag][uni]3[ASR]1,[<missing>].n1cncc(c1)c1cncnc1,0,0,4,0,0,0,0,0,0,0,0,Ag
2007[Cd][dia]3[ASR]4,Fc1c(Cc2ccncc2)c(F)c(c(c1F)Cc1ccncc1)F.[<missing>],0,0,2,0,4,0,0,0,0,0,0,Cd
2007[Cd][thp]3[ASR]1,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2007[Cu][nbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c2ccccc2c(c2c1cccc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2007[Cu][sqc]3[ASR]1,[<missing>][Cu].[O-]C(=O)C1CCC(CC1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2007[Fe][dia]3[ASR]13,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2007[Fe][dia]3[ASR]15,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2007[Fe][dia]3[ASR]4,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2007[Fe][dia]3[ASR]5,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2007[In][ctn]3[ASR]2,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2007[Mn][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2007[Pb][nan]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Pb
2007[Zn][nan]3[ASR]4,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,1,0,0,0,0,Zn
2007[Zn][pcu]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2007[Zn][pcu]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2008[Al][bpq]3[ASR]3,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Al
2008[Cd][nbo]3[ASR]1,[S][<missing>][S].n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,0,0,4,0,0,0,0,0,0,0,0,Cd
2008[Cd][pyr]3[ASR]1,O=C(c1cc(cc(c1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1.[<missing>],0,0,3,0,0,0,0,0,3,0,3,Cd
2008[Co][bcg]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2008[Co][dia]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2008[Co][dia]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2008[Co][dia]3[ASR]5,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2008[Co][nan]3[ASR]2,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2008[Co][nan]3[ASR]3,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2008[Cu][dia]3[ASR]2,[<missing>].n1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Cu
2008[Cu][pcu]3[ASR]2,[<missing>].n1ncn(c1)n1cnnc1,0,0,6,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]17,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]24,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]26,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]27,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]8,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2008[Fe][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2008[Ga][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH].[O],0,0,0,0,0,0,0,0,0,0,0,Ga
2008[In][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,In
2008[Mn][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2008[Zn][ant]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2008[Zn][nan]3[ASR]15,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2008[Zn][nan]3[ASR]18,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2008[Zn][pcu]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2009[Cd][nuc]3[ASR]6,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2009[Cd][nuc]3[ASR]7,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2009[Cd][sqc]3[ASR]2,[<missing>].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,0,0,8,0,0,0,0,0,0,0,0,Cd
2009[Co][pcu]3[ASR]3,[<missing>].c1ncn(c1)c1ccc(cc1)n1cncc1,0,0,4,0,0,0,0,0,0,0,0,Co
2009[Cu][dia]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2009[Cu][pts]3[ASR]1,[<missing>].n1ncn(c1)CCn1cnnc1,0,0,6,0,0,0,0,0,0,0,0,Cu
2009[Cu][tbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2009[Cu][tbo]3[ASR]7,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2009[Cu][tbo]3[ASR]8,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2009[Fe][pcu]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1cccc(c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2009[In][ctn]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2009[Mn][nan]3[ASR]5,[<missing>].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,0,1,0,0,0,0,0,1,0,0,Mn
2009[Mn][nan]3[ASR]6,[<missing>].[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-],0,0,1,0,0,0,0,0,1,0,0,Mn
2009[Zn][dia]3[ASR]3,[<missing>].c1ccc(cn1)CN1CCN(CC1)Cc1cccnc1,0,0,2,0,0,0,0,0,0,0,0,Zn
2009[Zn][nan]3[ASR]12,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,6,0,0,0,0,0,0,Zn
2009[Zn][nan]3[ASR]7,CCCC1(CCC)c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2009[Zn][srs]3[ASR]1,[O-]C(=O)c1cncc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2010[Ag][nan]3[ASR]1,[<missing>][Ag].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Ag
2010[Cd][nuc]3[ASR]1,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]2,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]6,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2010[Cd][nuc]3[ASR]9,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2010[Co][nan]3[ASR]3,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2010[Cu][lcs]3[ASR]1,Br[<missing>]12[Cu]3([Cu]1([Cu]23Br)Br)Br.CN1c2ncnc(c2)N(C)c2ncnc(c2)N(c2cc(N(c3cc1ncn3)C)ncn2)C,0,0,8,0,4,0,0,0,8,0,0,Cu
2010[Cu][nan]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2010[Cu][nan]3[ASR]19,I[<missing>]12(I)[Cu]3[Cu]1([Cu]23I)I.I[Cu][Cu]I.n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,0,0,4,0,6,0,0,0,0,0,0,Cu
2010[Cu][ssa]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(OCCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0,0,0,0,0,2,0,0,0,0,Cu
2010[Cu][tbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2010[Fe][bpq]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],0,0,0,0,0,0,0,0,0,0,0,Fe
2010[In][nan]3[ASR]1,[<missing>].[In][O]([In])[In].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2010[Mn][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc2c(c1)cc(cc2)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Mn
2010[Y][htp]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Y
2010[Zn][acs]3[ASR]1,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][lon]3[ASR]1,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,4,0,0,0,0,Zn
2010[Zn][lvt]3[ASR]2,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2010[Zn][lvt]3[ASR]3,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2010[Zn][pcu]3[ASR]13,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][pcu]3[ASR]20,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][pcu]3[ASR]22,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][pcu]3[ASR]7,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][pcu]3[ASR]9,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][pts]3[ASR]4,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
